"","lng","lat"
"15173",-0.321218,51.56473
"15174",-0.233715,51.5665
"15175",-0.232086,51.53411
"15176",-0.208299,51.53401
"15177",-0.223983,51.56447
"15178",-0.331434,51.56155
"15179",-0.249343,51.55783
"15180",-0.297841,51.54164
"15181",-0.299185,51.552
"15182",-0.240266,51.55006
"15183",-0.265629,51.56581
"15184",-0.253276,51.56059
"15185",-0.27447,51.59526
"15186",-0.298465,51.55199
"15187",-0.246146,51.53594
"15188",-0.3213,51.56644
"15189",-0.231208,51.5456
"15190",-0.326357,51.57802
"15191",-0.234511,51.54224
"15192",-0.230435,51.54694
"15193",-0.206904,51.53283
"15194",-0.284938,51.55881
"15195",-0.209137,51.54941
"15196",-0.297898,51.53625
"15197",-0.289657,51.57147
"15198",-0.252925,51.53963
"15199",-0.201541,51.54452
"15200",-0.293504,51.54194
"15201",-0.31756,51.58176
"15202",-0.286532,51.55479
"15203",-0.264798,51.5649
"15204",-0.259714,51.58847
"15205",-0.2731,51.5857
"15206",-0.237143,51.54129
"15207",-0.264956,51.54179
"15208",-0.261117,51.55172
"15209",-0.249881,51.55883
"15210",-0.23145,51.53563
"15211",-0.300509,51.5397
"15212",-0.283271,51.58774
"15213",-0.29665,51.56195
"15214",-0.287283,51.59239
"15215",-0.249933,51.55748
"15216",-0.272389,51.5321
"15217",-0.284518,51.56231
"15218",-0.281377,51.58439
"15219",-0.265581,51.58604
"15220",-0.299189,51.55191
"15221",-0.246709,51.53253
"15222",-0.23537,51.54612
"15223",-0.316225,51.5554
"15224",-0.313592,51.55248
"15225",-0.325413,51.57621
"15226",-0.268318,51.60137
"15227",-0.295036,51.5434
"15228",-0.262082,51.56423
"15229",-0.265969,51.59099
"15230",-0.230691,51.55522
"15231",-0.251744,51.54411
"15232",-0.292029,51.56206
"15233",-0.289027,51.55365
"15234",-0.228554,51.54709
"15235",-0.294785,51.56938
"15236",-0.19414,51.53838
"15237",-0.286019,51.55307
"15238",-0.274922,51.53375
"15239",-0.254178,51.54082
"15240",-0.274974,51.54383
"15241",-0.295441,51.58657
"15242",-0.270845,51.531
"15243",-0.292631,51.57295
"15244",-0.253769,51.54019
"15245",-0.312696,51.54941
"15246",-0.246814,51.5373
"15247",-0.210318,51.55239
"15248",-0.216921,51.54215
"15249",-0.193859,51.5382
"15250",-0.261409,51.55163
"15251",-0.325346,51.55841
"15252",-0.246791,51.54916
"15253",-0.298465,51.55199
"15254",-0.236114,51.53435
"15255",-0.262619,51.58042
"15256",-0.299034,51.54058
"15257",-0.281798,51.56173
"15258",-0.298659,51.55065
"15259",-0.251665,51.54618
"15260",-0.262842,51.57081
"15261",-0.212554,51.55422
"15262",-0.223366,51.55439
"15263",-0.251665,51.54618
"15264",-0.267953,51.54642
"15265",-0.244986,51.5361
"15266",-0.275303,51.53511
"15267",-0.274804,51.55974
"15268",0.102267,51.49927
"15269",0.026416,51.47183
"15270",0.012072,51.48944
"15271",0.105868,51.5055
"15272",-0.02331,51.48069
"15273",0.002328,51.50048
"15274",0.03536,51.45279
"15275",0.082623,51.49189
"15276",0.045276,51.43634
"15277",0.121547,51.5018
"15278",0.107984,51.47642
"15279",0.03718,51.47425
"15280",-0.008604,51.48107
"15281",0.074016,51.43872
"15282",-0.010171,51.48145
"15283",0.04519,51.49237
"15284",0.086379,51.48895
"15285",0.080171,51.45066
"15286",0.045595,51.48211
"15287",0.025978,51.4847
"15288",0.063388,51.48701
"15289",-0.011039,51.48138
"15290",0.033035,51.47496
"15291",0.078692,51.49097
"15292",0.022931,51.47441
"15293",0.080602,51.45065
"15294",0.062642,51.44494
"15295",0.049226,51.46028
"15296",0.081915,51.45737
"15297",0.05873,51.45077
"15298",0.026881,51.46283
"15299",0.030732,51.48795
"15300",0.055049,51.47133
"15301",0.071092,51.4822
"15302",0.040546,51.48193
"15303",-0.019549,51.48107
"15304",0.052255,51.45079
"15305",-0.015435,51.473
"15306",0.09279,51.48739
"15307",-0.026302,51.48145
"15308",0.086679,51.48921
"15309",0.017745,51.49069
"15310",0.024499,51.48706
"15311",0.107984,51.47642
"15312",0.008832,51.49111
"15313",-0.015216,51.48136
"15314",0.003687,51.49533
"15315",0.019336,51.4778
"15316",-0.021144,51.47417
"15317",0.018873,51.49013
"15318",-0.018826,51.48115
"15319",0.027431,51.47523
"15320",0.090619,51.48087
"15321",0.01934,51.47789
"15322",0.002699,51.4958
"15323",0.090524,51.49768
"15324",-0.023023,51.48068
"15325",0.071635,51.49101
"15326",-0.00802,51.48124
"15327",0.061208,51.49299
"15328",0.074604,51.43897
"15329",0.030732,51.48795
"15330",0.043191,51.47343
"15331",0.111963,51.49397
"15332",-0.018453,51.47314
"15333",0.068493,51.47568
"15334",0.101679,51.48337
"15335",0.102834,51.49908
"15336",0.007911,51.47998
"15337",0.071544,51.43813
"15338",0.001673,51.48224
"15339",-0.016998,51.4768
"15340",0.039916,51.49039
"15341",0.016447,51.47434
"15342",0.025974,51.48461
"15343",-0.000431,51.48353
"15344",0.05253,51.47938
"15345",0.034322,51.47475
"15346",0.035465,51.47455
"15347",0.060941,51.49344
"15348",0.006572,51.48557
"15349",0.050514,51.44084
"15350",0.029348,51.45029
"15351",0.020305,51.48669
"15352",-0.000801,51.47176
"15353",0.049737,51.45884
"15354",0.080598,51.45056
"15355",0.028405,51.48745
"15356",0.056979,51.46303
"15357",-0.015072,51.48136
"15358",0.048187,51.47244
"15359",0.009783,51.49307
"15360",-0.010035,51.48127
"15361",0.091005,51.48302
"15362",0.10572,51.50542
"15363",0.048932,51.47944
"15364",-0.0032,51.48277
"15365",0.062461,51.47606
"15366",0.065573,51.46207
"15367",0.028805,51.45102
"15368",0.017698,51.48637
"15369",0.02148,51.47417
"15370",0.038888,51.48996
"15371",0.030711,51.44532
"15372",0.059037,51.47037
"15373",0.072519,51.48191
"15374",0.059585,51.47935
"15375",0.121034,51.49696
"15376",0.054893,51.47107
"15377",0.021312,51.48667
"15378",0.065268,51.47763
"15379",0.063294,51.48495
"15380",0.069616,51.48142
"15381",0.068843,51.4898
"15382",0.050429,51.43895
"15383",0.068597,51.47163
"15384",0.09193,51.4875
"15385",-0.022922,51.48302
"15386",0.08096,51.48068
"15387",0.028117,51.48745
"15388",0.025451,51.48579
"15389",0.06977,51.47845
"15390",0.052974,51.48927
"15391",0.051823,51.4508
"15392",0.047098,51.45133
"15393",0.058609,51.47046
"15394",0.041581,51.45673
"15395",0.005243,51.49468
"15396",-0.020864,51.47399
"15397",0.00233,51.47422
"15398",0.072519,51.48191
"15399",0.012335,51.45616
"15400",0.089528,51.49797
"15401",0.083054,51.45708
"15402",0.052686,51.47965
"15403",0.100251,51.49931
"15404",-0.009623,51.48081
"15405",0.053692,51.43791
"15406",-0.007293,51.4814
"15407",0.029053,51.45011
"15408",0.029209,51.47961
"15409",-0.00087,51.48336
"15410",-0.01468,51.4738
"15411",0.040329,51.47384
"15412",0.031012,51.48776
"15413",0.091009,51.48311
"15414",0.007156,51.48574
"15415",0.077947,51.48091
"15416",0.019366,51.48499
"15417",0.075805,51.49084
"15418",0.080101,51.48078
"15419",0.046847,51.45538
"15420",0.038205,51.4585
"15421",0.018892,51.4547
"15422",0.113928,51.49906
"15423",0.070068,51.49139
"15424",0.005107,51.49486
"15425",0.116998,51.50935
"15426",0.050652,51.49209
"15427",0.107907,51.49036
"15428",0.091198,51.48409
"15429",-0.010868,51.47868
"15430",0.026243,51.45817
"15431",0.066818,51.4928
"15432",0.118372,51.48927
"15433",-0.009775,51.47731
"15434",0.049501,51.46001
"15435",-0.02331,51.48069
"15436",0.066038,51.46916
"15437",0.005519,51.4944
"15438",0.090384,51.49778
"15439",0.013369,51.47637
"15440",0.024545,51.4751
"15441",0.002783,51.48456
"15442",0.028759,51.46622
"15443",0.007907,51.47989
"15444",0.007724,51.49212
"15445",0.063334,51.43477
"15446",0.062547,51.44602
"15447",0.097831,51.48425
"15448",0.080886,51.45056
"15449",-0.009514,51.48
"15450",0.062244,51.4936
"15451",0.103012,51.50295
"15452",0.078692,51.49097
"15453",0.018126,51.48627
"15454",-0.008308,51.48124
"15455",0.046629,51.48911
"15456",0.013339,51.48878
"15457",0.048684,51.45139
"15458",0.036387,51.45323
"15459",0.019642,51.48472
"15460",0.046886,51.482
"15461",0.012488,51.48907
"15462",0.001475,51.49744
"15463",0.095178,51.4735
"15464",0.019502,51.48481
"15465",0.088246,51.48882
"15466",0.047985,51.45509
"15467",-0.021576,51.48084
"15468",0.062725,51.48829
"15469",0.005117,51.48524
"15470",0.009687,51.46142
"15471",0.017725,51.49024
"15472",-0.01608,51.48137
"15473",0.009223,51.49344
"15474",0.11025,51.50677
"15475",0.049737,51.45884
"15476",0.041245,51.45242
"15477",0.049509,51.46019
"15478",0.084821,51.48007
"15479",0.037668,51.48198
"15480",0.106346,51.48463
"15481",0.076232,51.48121
"15482",0.091753,51.48049
"15483",-0.015579,51.473
"15484",0.082063,51.47958
"15485",0.114996,51.48169
"15486",-0.008164,51.48124
"15487",0.003282,51.47295
"15488",-0.019257,51.48116
"15489",0.056343,51.48732
"15490",0.073351,51.48756
"15491",0.065907,51.4822
"15492",0.07094,51.48203
"15493",-0.000431,51.48353
"15494",0.109949,51.50651
"15495",0.061133,51.49452
"15496",0.05873,51.45077
"15497",0.047911,51.47272
"15498",0.060173,51.45083
"15499",0.057617,51.46122
"15500",0.02148,51.47417
"15501",0.050894,51.45576
"15502",0.006281,51.48549
"15503",-0.02331,51.48069
"15504",0.043647,51.45786
"15505",0.038908,51.48717
"15506",0.083068,51.49215
"15507",0.104766,51.47846
"15508",0.019927,51.48139
"15509",0.114425,51.48179
"15510",0.053831,51.43781
"15511",0.046095,51.45144
"15512",0.065195,51.47601
"15513",0.027854,51.45229
"15514",0.031401,51.46086
"15515",-0.019872,51.47361
"15516",0.06147,51.47005
"15517",0.035465,51.47455
"15518",-0.008312,51.48115
"15519",0.026587,51.45618
"15520",0.02293,51.47765
"15521",0.034946,51.48877
"15522",0.107659,51.48812
"15523",0.015692,51.47355
"15524",0.074738,51.44194
"15525",0.019293,51.48661
"15526",0.016827,51.46337
"15527",0.084821,51.48007
"15528",0.106346,51.48463
"15529",0.037566,51.45383
"15530",0.008684,51.49102
"15531",0.086535,51.48921
"15532",0.038956,51.45273
"15533",0.026147,51.45925
"15534",0.06596,51.48976
"15535",0.017802,51.47567
"15536",0.063478,51.43476
"15537",0.063692,51.49375
"15538",-0.009666,51.47982
"15539",0.024503,51.48715
"15540",0.034502,51.4529
"15541",0.084821,51.48007
"15542",0.05349,51.49115
"15543",0.080594,51.45047
"15544",0.073507,51.48783
"15545",-0.015435,51.473
"15546",0.024355,51.48707
"15547",0.032247,51.48639
"15548",0.063752,51.46956
"15549",0.054893,51.47107
"15550",0.020795,51.47822
"15551",0.080567,51.49103
"15552",0.106659,51.48517
"15553",0.03763,51.45851
"15554",0.063396,51.48719
"15555",0.05631,51.49298
"15556",0.116447,51.49434
"15557",0.08299,51.49045
"15558",-0.000578,51.48345
"15559",0.024935,51.48715
"15560",0.047471,51.47255
"15561",0.09924,51.49924
"15562",0.031121,51.46105
"15563",0.069793,51.48214
"15564",-0.015579,51.473
"15565",0.005553,51.48532
"15566",0.029597,51.47537
"15567",0.071847,51.48615
"15568",0.015092,51.48606
"15569",0.08543,51.47763
"15570",0.001764,51.48431
"15571",0.061377,51.49352
"15572",-0.010163,51.48163
"15573",0.035321,51.47456
"15574",0.018705,51.47655
"15575",0.061521,51.49352
"15576",0.106455,51.47762
"15577",0.019289,51.48652
"15578",0.086235,51.48895
"15579",0.029619,51.46287
"15580",0.008051,51.47988
"15581",0.045202,51.49264
"15582",0.03373,51.45174
"15583",0.06699,51.48704
"15584",0.118484,51.50411
"15585",0.069175,51.48439
"15586",0.009964,51.49064
"15587",0.068711,51.49007
"15588",0.065907,51.4822
"15589",0.029348,51.45029
"15590",0.060669,51.49381
"15591",-0.00802,51.48124
"15592",-0.013629,51.48142
"15593",0.056343,51.48732
"15594",0.035141,51.4608
"15595",0.052255,51.45079
"15596",0.053294,51.48036
"15597",0.05518,51.47106
"15598",0.024545,51.4751
"15599",0.080454,51.45056
"15600",0.035181,51.47465
"15601",0.024397,51.47501
"15602",0.061077,51.49326
"15603",0.062026,51.48236
"15604",0.003282,51.47295
"15605",0.051324,51.47176
"15606",0.024549,51.47519
"15607",0.007444,51.4923
"15608",0.026276,51.47192
"15609",0.018718,51.48662
"15610",0.100679,51.49921
"15611",0.083068,51.49215
"15612",-0.01897,51.48115
"15613",0.051744,51.45224
"15614",0.063622,51.43476
"15615",0.030847,51.44514
"15616",0.069924,51.4914
"15617",0.059589,51.47944
"15618",0.057931,51.48738
"15619",0.061051,51.42878
"15620",0.065416,51.47772
"15621",0.052843,51.49278
"15622",0.041835,51.44306
"15623",-0.02345,51.48078
"15624",0.02174,51.48657
"15625",0.000208,51.50142
"15626",0.03718,51.47425
"15627",0.030002,51.46179
"15628",0.039963,51.45271
"15629",0.064746,51.4565
"15630",0.098629,51.48594
"15631",0.070208,51.4913
"15632",0.048946,51.46047
"15633",-0.010179,51.48127
"15634",0.090076,51.48789
"15635",0.07593,51.43967
"15636",0.023144,51.4825
"15637",0.062729,51.48837
"15638",0.045202,51.49264
"15639",0.032919,51.4594
"15640",0.096495,51.48652
"15641",0.09934,51.48575
"15642",0.024359,51.48716
"15643",0.083592,51.48153
"15644",-0.00037,51.47175
"15645",0.089496,51.48466
"15646",0.041543,51.49135
"15647",0.053006,51.48998
"15648",0.116608,51.50405
"15649",0.007355,51.487
"15650",0.023074,51.47441
"15651",0.028605,51.453
"15652",0.002167,51.4968
"15653",0.029043,51.46612
"15654",-0.023166,51.48068
"15655",0.065591,51.48797
"15656",0.005697,51.48532
"15657",0.007308,51.48592
"15658",0.066744,51.47841
"15659",0.066954,51.4767
"15660",0.089656,51.48817
"15661",0.053831,51.43781
"15662",0.109759,51.48367
"15663",0.065591,51.48797
"15664",0.029619,51.46287
"15665",-0.011474,51.48129
"15666",0.026851,51.47515
"15667",0.018557,51.47646
"15668",0.030461,51.47536
"15669",0.029852,51.44866
"15670",0.048823,51.4513
"15671",0.009314,51.47258
"15672",0.024503,51.48715
"15673",0.029467,51.4627
"15674",-0.012622,51.4814
"15675",0.047098,51.45133
"15676",0.050104,51.45739
"15677",0.062954,51.43909
"15678",0.087102,51.48902
"15679",-0.008608,51.48098
"15680",0.023518,51.47467
"15681",0.082583,51.49099
"15682",0.067207,51.48866
"15683",0.004254,51.48525
"15684",0.082443,51.49108
"15685",0.035644,51.4527
"15686",0.078609,51.45113
"15687",0.001378,51.49852
"15688",0.054893,51.47107
"15689",0.008602,51.47277
"15690",0.00194,51.50148
"15691",0.048183,51.47235
"15692",0.027029,51.46292
"15693",0.069725,51.48699
"15694",0.051176,51.47167
"15695",0.048047,51.47254
"15696",0.092781,51.48721
"15697",-0.000578,51.48345
"15698",0.106346,51.48463
"15699",0.007592,51.48582
"15700",0.043431,51.49168
"15701",0.07787,51.43802
"15702",0.052133,51.43523
"15703",0.082765,51.48236
"15704",0.119997,51.50255
"15705",0.00088,51.48387
"15706",0.069158,51.43628
"15707",0.066927,51.48884
"15708",0.071495,51.4911
"15709",0.054084,51.4691
"15710",0.109369,51.50643
"15711",0.050684,51.46071
"15712",0.066919,51.48866
"15713",0.104399,51.5049
"15714",0.083732,51.48144
"15715",0.053837,51.48925
"15716",0.030579,51.44559
"15717",-0.000801,51.47176
"15718",0.003282,51.47295
"15719",0.006428,51.48557
"15720",-0.020708,51.48091
"15721",0.072872,51.48334
"15722",0.062733,51.48846
"15723",0.075801,51.49075
"15724",0.015548,51.47355
"15725",0.038898,51.47404
"15726",-0.015291,51.473
"15727",0.029188,51.44993
"15728",0.040147,51.48266
"15729",0.033179,51.47495
"15730",0.035753,51.48102
"15731",0.034802,51.48877
"15732",0.075415,51.43464
"15733",0.022791,51.4745
"15734",0.075805,51.49084
"15735",-0.013341,51.48142
"15736",0.082628,51.49198
"15737",-0.011164,51.4785
"15738",-0.011016,51.47859
"15739",0.020647,51.47814
"15740",0.015092,51.48606
"15741",0.028405,51.48745
"15742",0.050289,51.43904
"15743",0.051505,51.45332
"15744",0.097634,51.48623
"15745",0.006572,51.48557
"15746",0.061521,51.49352
"15747",0.06903,51.47801
"15748",0.071699,51.48606
"15749",0.038081,51.446
"15750",0.006537,51.4782
"15751",0.018861,51.47682
"15752",0.003426,51.47295
"15753",0.06964,51.49149
"15754",0.070916,51.43697
"15755",0.031891,51.4881
"15756",0.003282,51.47295
"15757",0.045761,51.47293
"15758",-0.021432,51.47418
"15759",0.062054,51.48299
"15760",0.085531,51.49247
"15761",0.062733,51.48846
"15762",0.008475,51.48626
"15763",0.056874,51.42868
"15764",0.06537,51.45119
"15765",-0.003928,51.4826
"15766",0.114755,51.50759
"15767",0.012165,51.49483
"15768",0.056343,51.48732
"15769",0.065377,51.48959
"15770",0.075949,51.49084
"15771",0.05562,51.48724
"15772",0.037895,51.47415
"15773",0.090898,51.48698
"15774",0.061754,51.46996
"15775",0.056162,51.4929
"15776",0.050898,51.45585
"15777",-0.001886,51.4832
"15778",0.083932,51.48584
"15779",0.07343,51.48612
"15780",-0.02359,51.48087
"15781",0.045992,51.45558
"15782",0.052611,51.47156
"15783",0.065739,51.48805
"15784",0.073133,51.48909
"15785",-0.014376,51.47748
"15786",0.054084,51.4691
"15787",0.062362,51.48982
"15788",0.117553,51.44981
"15789",0.042102,51.4426
"15790",0.038812,51.44626
"15791",0.034942,51.48868
"15792",-0.02056,51.481
"15793",0.003407,51.49552
"15794",0.077099,51.48129
"15795",0.004675,51.49487
"15796",0.063844,51.49393
"15797",0.059162,51.45076
"15798",0.033399,51.45723
"15799",0.006572,51.48557
"15800",0.021317,51.45421
"15801",0.101699,51.49946
"15802",0.054084,51.4691
"15803",0.115039,51.5075
"15804",0.106346,51.48463
"15805",0.060264,51.49121
"15806",0.069477,51.4879
"15807",0.028535,51.46766
"15808",0.054666,51.42755
"15809",0.052115,51.45088
"15810",0.013361,51.47619
"15811",0.057128,51.43434
"15812",0.045774,51.49254
"15813",0.062182,51.4507
"15814",0.050689,51.45118
"15815",0.052278,51.44809
"15816",0.002734,51.47359
"15817",-0.008444,51.48142
"15818",0.069614,51.46865
"15819",0.030215,51.45036
"15820",0.066561,51.49029
"15821",0.046921,51.49243
"15822",0.052393,51.4667
"15823",0.067236,51.48929
"15824",0.011637,51.48612
"15825",0.015996,51.4739
"15826",0.055512,51.48805
"15827",0.025836,51.47499
"15828",0.055354,51.49093
"15829",0.021312,51.48667
"15830",0.005845,51.48541
"15831",0.10249,51.48533
"15832",0.067336,51.47876
"15833",0.005261,51.48524
"15834",-0.01085,51.47247
"15835",0.102805,51.47966
"15836",0.069595,51.4905
"15837",0.063334,51.43477
"15838",0.034402,51.48302
"15839",-0.012766,51.48141
"15840",0.103644,51.4791
"15841",0.015836,51.47354
"15842",-0.019728,51.47361
"15843",-0.003197,51.48286
"15844",0.046419,51.45548
"15845",0.045346,51.49264
"15846",0.042102,51.4426
"15847",0.122179,51.48129
"15848",0.101351,51.48562
"15849",0.032467,51.4881
"15850",0.062729,51.48837
"15851",0.014319,51.48814
"15852",0.036527,51.45313
"15853",0.045737,51.45954
"15854",0.057846,51.43109
"15855",0.104208,51.48512
"15856",0.062913,51.43819
"15857",0.066923,51.48875
"15858",0.062575,51.44665
"15859",0.025888,51.45341
"15860",0.122183,51.48138
"15861",0.094784,51.48691
"15862",0.02148,51.47417
"15863",0.000737,51.48387
"15864",0.027333,51.46327
"15865",0.017111,51.48611
"15866",0.101847,51.49955
"15867",0.00977,51.48624
"15868",0.030851,51.44523
"15869",0.016272,51.47363
"15870",0.050433,51.43904
"15871",0.008688,51.49111
"15872",0.107314,51.48686
"15873",0.050759,51.45594
"15874",0.006878,51.49582
"15875",0.110031,51.49581
"15876",0.046917,51.43443
"15877",0.034942,51.48868
"15878",-0.024575,51.48475
"15879",0.031016,51.48785
"15880",0.023958,51.47484
"15881",0.074764,51.4584
"15882",0.013186,51.45587
"15883",0.067238,51.49252
"15884",-0.009868,51.48181
"15885",0.002954,51.48519
"15886",0.026591,51.45303
"15887",0.003426,51.47295
"15888",0.026184,51.45358
"15889",0.059162,51.45076
"15890",0.007022,51.49582
"15891",0.072523,51.482
"15892",0.048064,51.43755
"15893",0.069078,51.44087
"15894",0.017051,51.47496
"15895",0.038264,51.4469
"15896",0.02999,51.46799
"15897",0.040744,51.44119
"15898",0.114283,51.48494
"15899",0.149469,51.44599
"15900",0.126883,51.4152
"15901",0.106484,51.4501
"15902",0.093282,51.43837
"15903",0.153152,51.43864
"15904",0.145146,51.4735
"15905",0.103645,51.43531
"15906",0.150305,51.46378
"15907",0.101928,51.43552
"15908",0.142201,51.48749
"15909",0.103378,51.45141
"15910",0.127316,51.46168
"15911",0.184323,51.44957
"15912",0.102407,51.44594
"15913",0.181305,51.47382
"15914",0.092596,51.45484
"15915",0.131956,51.41915
"15916",0.142085,51.47886
"15917",0.13865,51.44853
"15918",0.151968,51.45323
"15919",0.172346,51.45195
"15920",0.189305,51.45443
"15921",0.102527,51.4329
"15922",0.15781,51.46724
"15923",0.151746,51.4883
"15924",0.151976,51.45341
"15925",0.149985,51.44166
"15926",0.17982,51.48194
"15927",0.181194,51.46546
"15928",0.115704,51.45029
"15929",0.180515,51.46934
"15930",0.103049,51.45052
"15931",0.132442,51.46357
"15932",0.118267,51.44971
"15933",0.149358,51.45588
"15934",0.089061,51.46255
"15935",0.150416,51.44166
"15936",0.149362,51.45597
"15937",0.099908,51.46361
"15938",0.128774,51.41876
"15939",0.107943,51.46302
"15940",0.144956,51.494
"15941",0.166774,51.45889
"15942",0.130486,51.45866
"15943",0.153055,51.46103
"15944",0.151937,51.49235
"15945",0.157611,51.46607
"15946",0.126038,51.48994
"15947",0.165488,51.45909
"15948",0.11556,51.45029
"15949",0.181189,51.45026
"15950",0.171765,51.4579
"15951",0.093282,51.43837
"15952",0.093763,51.46462
"15953",0.104879,51.42459
"15954",0.152758,51.49755
"15955",0.14905,51.48611
"15956",0.106747,51.42455
"15957",0.161952,51.48479
"15958",0.07889,51.43198
"15959",0.181743,51.4498
"15960",0.0753,51.43213
"15961",0.123047,51.48136
"15962",0.153309,51.45114
"15963",0.101985,51.43048
"15964",0.113995,51.45068
"15965",0.178811,51.4789
"15966",0.125894,51.48994
"15967",0.181691,51.45475
"15968",0.12013,51.43088
"15969",0.191043,51.44864
"15970",0.168157,51.48503
"15971",0.156346,51.4545
"15972",0.093368,51.42137
"15973",0.164521,51.48429
"15974",0.09992,51.46388
"15975",0.144997,51.47341
"15976",0.103378,51.45141
"15977",0.152138,51.43848
"15978",0.181304,51.46474
"15979",0.120573,51.49634
"15980",0.121833,51.44901
"15981",0.105277,51.4708
"15982",0.191327,51.45457
"15983",0.102191,51.43498
"15984",0.140683,51.46737
"15985",0.18176,51.45016
"15986",0.136198,51.44533
"15987",0.129771,51.45876
"15988",0.126308,51.41521
"15989",0.149358,51.45588
"15990",0.183101,51.46317
"15991",0.109327,51.44933
"15992",0.143193,51.41031
"15993",0.096414,51.46278
"15994",0.101997,51.43075
"15995",0.098583,51.41903
"15996",0.147282,51.44846
"15997",0.103789,51.43531
"15998",0.104066,51.42568
"15999",0.114777,51.46137
"16000",0.180988,51.46717
"16001",0.117465,51.44792
"16002",0.134539,51.47765
"16003",0.090147,51.45165
"16004",0.101316,51.43472
"16005",0.151861,51.49073
"16006",0.122323,51.48129
"16007",0.125575,51.4645
"16008",0.137926,51.44845
"16009",0.140208,51.45722
"16010",0.08505,51.46613
"16011",0.102472,51.44423
"16012",0.139741,51.46263
"16013",0.176607,51.48101
"16014",0.185379,51.44757
"16015",0.100379,51.45506
"16016",0.088818,51.42883
"16017",0.152138,51.43848
"16018",0.100871,51.42502
"16019",0.18933,51.44894
"16020",0.133565,51.45986
"16021",0.133423,51.46607
"16022",0.136266,51.41287
"16023",0.094618,51.46443
"16024",0.099051,51.41983
"16025",0.123768,51.45968
"16026",0.127105,51.43237
"16027",0.12169,51.44901
"16028",0.098194,51.46392
"16029",0.122865,51.45574
"16030",0.133421,51.45986
"16031",0.180229,51.47843
"16032",0.12169,51.44901
"16033",0.124558,51.4147
"16034",0.118937,51.44861
"16035",0.101928,51.43552
"16036",0.158936,51.47279
"16037",0.101928,51.43552
"16038",0.161479,51.47176
"16039",0.166101,51.45989
"16040",0.163841,51.49123
"16041",0.091733,51.45171
"16042",0.084451,51.4593
"16043",0.15278,51.45519
"16044",0.123471,51.41607
"16045",0.088334,51.46553
"16046",0.118734,51.44736
"16047",0.09505,51.46442
"16048",0.15185,51.4446
"16049",0.137926,51.44845
"16050",0.17097,51.43507
"16051",0.110777,51.44957
"16052",0.121977,51.44901
"16053",0.102679,51.43308
"16054",0.121674,51.50144
"16055",0.152881,51.46041
"16056",0.147416,51.45745
"16057",0.118263,51.4185
"16058",0.120793,51.46693
"16059",0.177441,51.48037
"16060",0.113567,51.41337
"16061",0.127014,51.41492
"16062",0.18097,51.47886
"16063",0.115843,51.4502
"16064",0.104181,51.42505
"16065",0.155442,51.4903
"16066",0.167147,51.46374
"16067",0.146784,51.46546
"16068",0.133635,51.49529
"16069",0.150293,51.44822
"16070",0.166222,51.43507
"16071",0.110486,51.46199
"16072",0.10251,51.42625
"16073",0.107868,51.4614
"16074",0.154896,51.48483
"16075",0.102326,51.43165
"16076",0.151815,51.45305
"16077",0.166898,51.47975
"16078",0.122094,51.48875
"16079",0.092629,51.46815
"16080",0.15569,51.44669
"16081",0.152437,51.44791
"16082",0.12298,51.4489
"16083",0.146159,51.48895
"16084",0.177314,51.48073
"16085",0.18063,51.44757
"16086",0.110291,51.46711
"16087",0.158793,51.4728
"16088",0.135608,51.43887
"16089",0.115771,51.46108
"16090",0.105614,51.42493
"16091",0.158936,51.47279
"16092",0.181249,51.47868
"16093",0.152138,51.43848
"16094",0.147188,51.48326
"16095",0.100969,51.42403
"16096",0.123982,51.44879
"16097",0.158231,51.44565
"16098",0.113284,51.41346
"16099",0.124822,51.49167
"16100",0.154146,51.44752
"16101",0.110202,51.44958
"16102",0.162052,51.4534
"16103",0.131571,51.47267
"16104",0.15692,51.44837
"16105",0.181331,51.45323
"16106",0.120755,51.43194
"16107",0.150729,51.4483
"16108",0.118124,51.44971
"16109",0.164899,51.48923
"16110",0.177454,51.48063
"16111",0.108157,51.45205
"16112",0.14795,51.48415
"16113",0.153436,51.44772
"16114",0.177171,51.46562
"16115",0.087021,51.43992
"16116",0.122842,51.45214
"16117",0.102472,51.44423
"16118",0.139632,51.45723
"16119",0.105197,51.4628
"16120",0.108576,51.46427
"16121",0.12169,51.44901
"16122",0.131545,51.45666
"16123",0.14795,51.48415
"16124",0.097051,51.46411
"16125",0.165511,51.46872
"16126",0.098685,51.41813
"16127",0.166444,51.48839
"16128",0.114879,51.42621
"16129",0.169736,51.46369
"16130",0.122175,51.4812
"16131",0.104068,51.46642
"16132",0.098579,51.41894
"16133",0.149965,51.48411
"16134",0.144533,51.49113
"16135",0.147086,51.45656
"16136",0.143336,51.48405
"16137",0.103592,51.45294
"16138",0.14859,51.47325
"16139",0.107034,51.46205
"16140",0.191428,51.45367
"16141",0.095188,51.436
"16142",0.139078,51.47001
"16143",0.135491,51.45794
"16144",0.155981,51.44677
"16145",0.125429,51.41486
"16146",0.100609,51.43186
"16147",0.151968,51.45323
"16148",0.152873,51.46023
"16149",0.139379,51.4549
"16150",0.108629,51.46229
"16151",0.127347,51.49639
"16152",0.189263,51.4716
"16153",0.126308,51.41521
"16154",0.11677,51.46088
"16155",0.143436,51.45545
"16156",0.098038,51.46365
"16157",0.161022,51.47123
"16158",0.15278,51.45519
"16159",0.122675,51.45475
"16160",0.105822,51.46387
